Player ID,First Name,Last Name,Postion,Team Name
2440,Wally,Walker,,Oklahoma City Thunder
2441,Mike,Newlin,,Brooklyn Nets
2442,Tim,Bassett,,Brooklyn Nets
2443,Winford,Boynes,,Brooklyn Nets
2444,Bernard,Toone,,Philadelphia 76ers
2445,Jim,Spanarkel,,Philadelphia 76ers
2446,Gus,Gerard,,Sacramento Kings
2447,Brad,Holland,,Los Angeles Lakers
2448,Bob,Carrington,,LA Clippers
2449,Dennis,Awtrey,,Chicago Bulls
2450,Joey,Hassett,,Indiana Pacers
2451,Foots,Walker,,Cleveland Cavaliers
2452,Dave,Twardzik,,Portland Trail Blazers
2453,Wiley,Peck,,San Antonio Spurs
2454,John,Kuester,,Indiana Pacers
2455,George,Johnson,,Denver Nuggets
2456,Allen,Leavell,,Houston Rockets
2457,Clint,Richardson,,Philadelphia 76ers
2458,Maurice,Lucas,,Portland Trail Blazers
2459,Marty,Byrnes,,Los Angeles Lakers
2460,Ollie,Mack,,Los Angeles Lakers
2461,Bob,Elliott,,Brooklyn Nets
2462,Earl,Evans,,Detroit Pistons
2463,John,Mengelt,,Chicago Bulls
2464,Bob,Gross,,Portland Trail Blazers
2465,Steve,Malovic,,Washington Wizards
2466,Andre,Wakefield,,Utah Jazz
2467,John,Brown,,Utah Jazz
2468,Terry,Crosby,,Sacramento Kings
2469,Ron,Carter,,Indiana Pacers
2470,John,Olive,,LA Clippers
2471,Tom,Burleson,,Sacramento Kings
2472,Mitch,Kupchak,,Washington Wizards
2473,Mack,Calvin,,Utah Jazz
2474,Len,Elmore,,Sacramento Kings
2475,Glen,Gondrezick,,Denver Nuggets
2476,Sam,Pellom,,Atlanta Hawks
2477,Earl,Monroe,,New York Knicks
2478,Darnell,Hillman,,Golden State Warriors
2479,Phil,Smith,,Golden State Warriors
2480,Sylvester,Norris,,San Antonio Spurs
2481,Rick,Wilson,,Atlanta Hawks
2482,Jackie,Robinson,,Detroit Pistons
2483,Al,Skinner,,Philadelphia 76ers
2484,Bill,Walton,,LA Clippers
2485,Butch,Lee,,Cleveland Cavaliers
2486,Marvin,Barnes,,LA Clippers
2487,Phil,Jackson,,Brooklyn Nets
2488,Billyray,Bates,,Portland Trail Blazers
2489,Marvin,Webster,,New York Knicks
2490,Harry,Davis,,San Antonio Spurs
2491,Arvid,Kramer,,Denver Nuggets
2492,Lawrence,Boston,,Washington Wizards
2493,Lynbert,Johnson,,Golden State Warriors
2494,Ron,Behagen,,Washington Wizards
2495,Carl,Kilpatrick,,Utah Jazz
2496,Carl,Nicks,,Denver Nuggets
2497,Cedrick,Hordges,,Denver Nuggets
2498,Kenny,Higgs,,Denver Nuggets
2499,Johnny,Moore,,San Antonio Spurs
2500,Reggie,Johnson,,San Antonio Spurs
2501,Kyle,Macy,,Phoenix Suns
2502,Mike,Niles,,Phoenix Suns
2503,Billy,Reid,,Golden State Warriors
2504,Lorenzo,Romar,,Golden State Warriors
2505,Rickey,Brown,,Golden State Warriors
2506,Alan,Hardy,,Los Angeles Lakers
2507,Darwin,Cook,,Brooklyn Nets
2508,Mike,O'Koren,,Brooklyn Nets
2509,Jerry,Sichting,,Indiana Pacers
2510,Louis,Orr,,Indiana Pacers
2511,Mike,Harper,,Portland Trail Blazers
2512,Michael,Brooks,,LA Clippers
2513,Calvin,Garrett,,Houston Rockets
2514,Keith,Herron,,Detroit Pistons
2515,Tony,Fuller,,Detroit Pistons
2516,Wayne,Robinson,,Detroit Pistons
2517,Wes,Matthews,,Washington Wizards
2518,Charles,Whitney,,Sacramento Kings
2519,Brett,Vroman,,Utah Jazz
2520,John,Duren,,Utah Jazz
2521,Craig,Shelton,,Atlanta Hawks
2522,Don,Collins,,Atlanta Hawks
2523,James,Wilkes,,Chicago Bulls
2524,Sam,Worthen,,Chicago Bulls
2525,Chad,Kinch,,Cleveland Cavaliers
2526,Walter,Jordan,,Cleveland Cavaliers
2527,Lowes,Moore,,Brooklyn Nets
2528,Darrell,Allums,,Dallas Mavericks
2529,Ralph,Drollinger,,Dallas Mavericks
2530,Reggie,Carter,,New York Knicks
2531,Butch,Carter,,Los Angeles Lakers
2532,Lee,Johnson,,Houston Rockets
2533,Kelvin,Ransey,,Portland Trail Blazers
2534,Bill,Hanzlik,,Oklahoma City Thunder
2535,Dewayne,Scales,,New York Knicks
2536,Art,Collins,,Atlanta Hawks
2537,Kenny,Natt,,Indiana Pacers
2538,Wally,Rank,,LA Clippers
2539,Monti,Davis,,Philadelphia 76ers
2540,Carlos,Terry,,Washington Wizards
2541,Jamesearl,Ray,,Denver Nuggets
2542,Ronnie,Lester,,Chicago Bulls
2543,Tony,Price,,LA Clippers
2544,Wayne,Kreklow,,Boston Celtics
2545,Andrew,Toney,,Philadelphia 76ers
2546,Scott,Lloyd,,Dallas Mavericks
2547,Ron,Davis,,LA Clippers
2548,Tony,Jackson,,Los Angeles Lakers
2549,Dick,Miller,,Indiana Pacers
2550,Myles,Patrick,,Los Angeles Lakers
2551,Edgar,Jones,,Brooklyn Nets
2552,Michael,Wiley,,San Antonio Spurs
2553,Ron,Valentine,,Denver Nuggets
2554,Jeff,Wilkins,,Utah Jazz
2555,John,Stroud,,Houston Rockets
2556,Norman,Black,,Detroit Pistons
2557,David,Britton,,Washington Wizards
2558,Keith,McCord,,Washington Wizards
2559,Andre,McCarter,,Washington Wizards
2560,Lewis,Brown,,Washington Wizards
2561,Mel,Bennett,,Utah Jazz
2562,Frankie,Sanders,,Sacramento Kings
2563,Jacky,Dorsey,,Oklahoma City Thunder
2564,Ed,Lawrence,,Detroit Pistons
2565,Jeffrey,Crompton,,Portland Trail Blazers
2566,Clarence,Kea,,Dallas Mavericks
2567,Bill,Mayfield,,Golden State Warriors
2568,Peter,Verhoeven,,Portland Trail Blazers
2569,Franklin,Edwards,,Philadelphia 76ers
2570,Mickey,Dillard,,Cleveland Cavaliers
2571,Roger,Burkman,,Chicago Bulls
2572,Joe,Cooper,,Brooklyn Nets
2573,Ray,Tolbert,,Brooklyn Nets
2574,Charles,Bradley,,Boston Celtics
2575,Tracy,Jackson,,Boston Celtics
2576,Charlie,Davis,,Washington Wizards
2577,Garry,Witts,,Washington Wizards
2578,Kevin,Loder,,Sacramento Kings
2579,Gene,Banks,,San Antonio Spurs
2580,Bobby,Cattage,,Utah Jazz
2581,Howard,Wood,,Utah Jazz
2582,Elston,Turner,,Dallas Mavericks
2583,Jay,Vincent,,Dallas Mavericks
2584,Kevin,McKenna,,Los Angeles Lakers
2585,Hank,McDowell,,Golden State Warriors
2586,Samuel,Williams,,Golden State Warriors
2587,Danny,Vranes,,Oklahoma City Thunder
2588,Ed,Rains,,San Antonio Spurs
2589,Rudy,Macklin,,Atlanta Hawks
2590,Jim,Smith,,LA Clippers
2591,John,Douglas,,LA Clippers
2592,Jeff,Lamp,,Portland Trail Blazers
2593,Alex,Bradley,,New York Knicks
2594,Ray,Blume,,Chicago Bulls
2595,Mike,McGee,,Los Angeles Lakers
2596,Craig,Dykema,,Phoenix Suns
2597,John,McCullough,,Phoenix Suns
2598,David,Burns,,Brooklyn Nets
2599,Kurt,Nimphius,,Dallas Mavericks
2600,Lewis,Lloyd,,Golden State Warriors
2601,Jim,Brogan,,LA Clippers
2602,Glenn,Hagan,,Detroit Pistons
2603,Petur,Gudmundsson,,Portland Trail Blazers
2604,Mark,Radford,,Oklahoma City Thunder
2605,Al,Wood,,Atlanta Hawks
2606,Kevin,Stacom,,Milwaukee Bucks
2607,Steve,Hayes,,San Antonio Spurs
2608,Kenny,Dennard,,Sacramento Kings
2609,Rich,Yonakor,,San Antonio Spurs
2610,Larry,Spriggs,,Houston Rockets
2611,Brad,Branson,,Cleveland Cavaliers
2612,Clay,Johnson,,Los Angeles Lakers
2613,Carl,Bailey,,Portland Trail Blazers
2614,Rock,Lee,,LA Clippers
2615,Edmund,Sherod,,Brooklyn Nets
2616,Eddie,Phillips,,Brooklyn Nets
2617,Richard,Anderson,,LA Clippers
2618,David,Thirdkill,,Phoenix Suns
2619,Rory,White,,Phoenix Suns
2620,Jerry,Eaves,,Utah Jazz
2621,Brook,Steppe,,Sacramento Kings
2622,Audie,Norris,,Portland Trail Blazers
2623,Bruce,Flowers,,Cleveland Cavaliers
2624,Dave,Magley,,Cleveland Cavaliers
2625,Darren,Tillis,,Boston Celtics
2626,Jeff,Taylor,,Houston Rockets
2627,Chris,Engler,,Golden State Warriors
2628,Clark,Kellogg,,Indiana Pacers
2629,Bryan,Warrick,,Washington Wizards
2630,Rob,Williams,,Denver Nuggets
2631,Bill,Garnett,,Dallas Mavericks
2632,Vince,Taylor,,New York Knicks
2633,Marc,Iavaroni,,Philadelphia 76ers
2634,Mitchell,Anderson,,Philadelphia 76ers
2635,Russ,Schoene,,Philadelphia 76ers
2636,Dave,Batton,,Washington Wizards
2637,Rickey,Williams,,Utah Jazz
2638,Walker,Russell,,Detroit Pistons
2639,Jim,Zoet,,Detroit Pistons
2640,Keith,Edmonson,,Atlanta Hawks
2641,Steve,Lingenfelter,,Washington Wizards
2642,Guy,Morgan,,Indiana Pacers
2643,Jose,Slaughter,,Indiana Pacers
2644,Linton,Townes,,Portland Trail Blazers
2645,Jim,Johnstone,,San Antonio Spurs
2646,Oliver,Robinson,,San Antonio Spurs
2647,Willie,Jones,,LA Clippers
2648,Corny,Thompson,,Dallas Mavericks
2649,Dwight,Anderson,,Denver Nuggets
2650,John,Cox,,Washington Wizards
2651,Charlie,Pittman,,Phoenix Suns
2652,John,Greig,,Oklahoma City Thunder
2653,Joe,Kopicki,,Washington Wizards
2654,Michael,Davis,,New York Knicks
2655,Moses,Malone,,San Antonio Spurs
2656,Howard,Carter,,Denver Nuggets
2657,Bruce,Kuczenski,,Brooklyn Nets
2658,John,Pinone,,Atlanta Hawks
2659,Darren,Daye,,Washington Wizards
2660,Mike,Wilson,,Washington Wizards
2661,Scooter,McCray,,Oklahoma City Thunder
2662,Pace,Mannion,,Golden State Warriors
2663,Paul,Thompson,,Cleveland Cavaliers
2664,Granville,Waiters,,Indiana Pacers
2665,Leroy,Combs,,Indiana Pacers
2666,Sidney,Lowe,,Indiana Pacers
2667,Steve,Stipanovich,,Indiana Pacers
2668,Kevin,Williams,,San Antonio Spurs
2669,John,Garris,,Cleveland Cavaliers
2670,Stewart,Granger,,Cleveland Cavaliers
2671,Carlos,Clark,,Boston Celtics
2672,Leo,Rautins,,Philadelphia 76ers
2673,Rod,Foster,,Phoenix Suns
2674,Dane,Suttle,,Sacramento Kings
2675,Darrell,Lockhart,,San Antonio Spurs
2676,Mark,Jones,,Brooklyn Nets
2677,Larry,Micheaux,,Sacramento Kings
2678,Mike,Gibson,,Washington Wizards
2679,Ken,Austin,,Detroit Pistons
2680,Tom,Piotrowski,,Portland Trail Blazers
2681,Russell,Cross,,Golden State Warriors
2682,Wallace,Bryant,,Chicago Bulls
2683,Bob,Miller,,San Antonio Spurs
2684,Brant,Weidner,,San Antonio Spurs
2685,Cory,Blackwell,,Oklahoma City Thunder
2686,Mel,Turpin,,Cleveland Cavaliers
2687,Chuck,Aleksinas,,Golden State Warriors
2688,Othell,Wilson,,Golden State Warriors
2689,Peter,Thibeaux,,Golden State Warriors
2690,Michael,Holton,,Phoenix Suns
2691,Wayne,Sappleton,,Brooklyn Nets
2692,Tom,Sewell,,Washington Wizards
2693,Kenny,Fields,,Milwaukee Bucks
2694,Devin,Durrant,,Indiana Pacers
2695,Ozell,Jones,,San Antonio Spurs
2696,Lancaster,Gordon,,LA Clippers
2697,Bernard,Thompson,,Portland Trail Blazers
2698,Charles,Jones,,Phoenix Suns
2699,Tom,Scheffler,,Portland Trail Blazers
2700,Willie,White,,Denver Nuggets
2701,Guy,Williams,,Washington Wizards
2702,Charlie,Sitton,,Dallas Mavericks
2703,Terence,Stansbury,,Indiana Pacers
2704,Rick,Carlisle,,Boston Celtics
2705,Dale,Wilkinson,,Detroit Pistons
2706,Jay,Murphy,,LA Clippers
2707,Tom,Sluby,,Dallas Mavericks
2708,Earl,Jones,,Los Angeles Lakers
2709,Ralph,Jackson,,Indiana Pacers
2710,Ron,Cavenall,,New York Knicks
2711,John,Schweitz,,Oklahoma City Thunder
2712,Michael,Young,,Phoenix Suns
2713,David,Pope,,Sacramento Kings
2714,Kent,Edelin,,Indiana Pacers
2715,Butch,Graves,,Cleveland Cavaliers
2716,Dirk,Minniefield,,Cleveland Cavaliers
2717,Lorenzo,Charles,,Atlanta Hawks
2718,Perry,Moss,,Washington Wizards
2719,Carey,Scurry,,Utah Jazz
2720,Steve,Harris,,Houston Rockets
2721,Carl,Henry,,Sacramento Kings
2722,David,Cooke,,Sacramento Kings
2723,Ron,Crevier,,Golden State Warriors
2724,Bill,Martin,,Indiana Pacers
2725,Dwayne,McClain,,Indiana Pacers
2726,Yvon,Joseph,,Brooklyn Nets
2727,Uwe,Blab,,Dallas Mavericks
2728,Mike,Phelps,,Oklahoma City Thunder
2729,Alfredrick,Hughes,,San Antonio Spurs
2730,Ken,Johnson,,Portland Trail Blazers
2731,Pete,Williams,,Denver Nuggets
2732,Kenny,Green,,Washington Wizards
2733,Brian,Martin,,Oklahoma City Thunder
2734,Mike,Brittain,,San Antonio Spurs
2735,Fred,Cofield,,New York Knicks
2736,Georgi,Glouchkov,,Phoenix Suns
2737,Greg,Stokes,,Philadelphia 76ers
2738,Voise,Winters,,Philadelphia 76ers
2739,Keith,Lee,,Cleveland Cavaliers
2740,Harold,Keeling,,Dallas Mavericks
2741,Claude,Gregory,,Washington Wizards
2742,Jeff,Cross,,LA Clippers
2743,Chris,McNealy,,New York Knicks
2744,Ben,McDonald,,Cleveland Cavaliers
2745,Jerome,Henderson,,Los Angeles Lakers
2746,Derrick,Rowland,,Milwaukee Bucks
2747,Nick,Vanos,,Phoenix Suns
2748,Ken,Green,,New York Knicks
2749,Myron,Jackson,,Dallas Mavericks
2750,Mo,Martin,,Denver Nuggets
2751,Anthony,Jones,,Washington Wizards
2752,Fernando,Martin,,Portland Trail Blazers
2753,Walter,Berry,,Portland Trail Blazers
2754,Keith,Smith,,Milwaukee Bucks
2755,Dwayne,Washington,,Brooklyn Nets
2756,Mckinley,Singleton,,New York Knicks
2757,Grant,Gondrezick,,Phoenix Suns
2758,Chris,Washburn,,Golden State Warriors
2759,Bruce,Douglas,,Sacramento Kings
2760,Johnny,Rogers,,Sacramento Kings
2761,Cedric,Henderson,,Atlanta Hawks
2762,Conner,Henry,,Houston Rockets
2763,Dwayne,Polee,,LA Clippers
2764,Steffond,Johnson,,LA Clippers
2765,Adrian,Branch,,Los Angeles Lakers
2766,Harold,Pressley,,Sacramento Kings
2767,Forrest,McKenzie,,San Antonio Spurs
2768,Curtis,Kitchen,,Oklahoma City Thunder
2769,Jim,Lampley,,Philadelphia 76ers
2770,Dennis,Nutt,,Dallas Mavericks
2771,Cozell,McQueen,,Detroit Pistons
2772,Perry,Young,,Chicago Bulls
2773,Kevin,Henderson,,Golden State Warriors
2774,Joe,Binion,,Portland Trail Blazers
2775,Ron,Rowan,,Portland Trail Blazers
2776,Brad,Wright,,New York Knicks
2777,Ralph,Lewis,,Detroit Pistons
2778,John,Stroeder,,Milwaukee Bucks
2779,Nikita,Wilson,,Portland Trail Blazers
2780,Dallas,Comegys,,Brooklyn Nets
2781,Jamie,Waller,,Brooklyn Nets
2782,Andre,Moore,,Denver Nuggets
2783,Martin,Nessley,,LA Clippers
2784,Norris,Coleman,,LA Clippers
2785,Chris,Welp,,Philadelphia 76ers
2786,Nate,Blackwell,,San Antonio Spurs
2787,Joe,Arlauckas,,Sacramento Kings
2788,Michael,Jackson,,Sacramento Kings
2789,Clinton,Wheeler,,Indiana Pacers
2790,Ron,Moore,,Detroit Pistons
2791,Tony,White,,Chicago Bulls
2792,Kannard,Johnson,,Cleveland Cavaliers
2793,Winston,Crite,,Phoenix Suns
2794,Rickie,Winslow,,Milwaukee Bucks
2795,Brian,Rowsom,,Indiana Pacers
2796,Billy,Donovan,,New York Knicks
2797,Ronnie,Murphy,,Portland Trail Blazers
2798,Scott,Roth,,Utah Jazz
2799,Ricky,Wilson,,Brooklyn Nets
2800,Dave,Henderson,,Philadelphia 76ers
2801,Phil,Zevenbergen,,San Antonio Spurs
2802,Eddie,Hughes,,Utah Jazz
2803,Eric,White,,LA Clippers
2804,Mark,Wade,,Golden State Warriors
2805,Richard,Rellford,,San Antonio Spurs
2806,Richard,Morton,,Indiana Pacers
2807,Mark,Davis,,Milwaukee Bucks
2808,Wayne,Englestad,,Denver Nuggets
2809,Rolando,Ferreira,,Portland Trail Blazers
2810,Dominic,Pressley,,Washington Wizards
2811,Anthony,Taylor,,Miami Heat
2812,Sylvester,Gray,,Miami Heat
2813,Ben,Gillery,,Sacramento Kings
2814,Ricky,Berry,,Sacramento Kings
2815,Ramon,Rivas,,Boston Celtics
2816,Keith,Smart,,San Antonio Spurs
2817,Shelton,Jones,,San Antonio Spurs
2818,Jose,Ortiz,,Utah Jazz
2819,Fennis,Dembo,,Detroit Pistons
2820,Todd,Mitchell,,Miami Heat
2821,Robert,Lock,,LA Clippers
2822,Michael,Anderson,,San Antonio Spurs
2823,Bill,Jones,,Brooklyn Nets
2824,Jim,Rowinski,,Detroit Pistons
2825,Mike,Champion,,Oklahoma City Thunder
2826,Randy,Allen,,Sacramento Kings
2827,Orlando,Graham,,Golden State Warriors
2828,Robert,Rose,,LA Clippers
2829,Barry,Sumpter,,LA Clippers
2830,Terry,Dozier,,Charlotte Hornets
2831,Ed,Horton,,Washington Wizards
2832,Torgeir,Bryn,,LA Clippers
2833,Jay,Taylor,,Brooklyn Nets
2834,Stanley,Brundy,,Brooklyn Nets
2835,Dyron,Nix,,Indiana Pacers
2836,Leonard,Taylor,,Golden State Warriors
2837,Steve,Bucknall,,Los Angeles Lakers
2838,Eric,Johnson,,Utah Jazz
2839,Mel,McCants,,Los Angeles Lakers
2840,Gary,Voce,,Cleveland Cavaliers
2841,Nate,Johnston,,Utah Jazz
2842,Jeff,Lebo,,San Antonio Spurs
2843,Zarko,Paspalj,,San Antonio Spurs
2844,Dexter,Shouse,,Philadelphia 76ers
2845,Mike,Morrison,,Phoenix Suns
2846,Doug,Roth,,Washington Wizards
2847,Mike,Williams,,Sacramento Kings
2848,Jay,Edwards,,LA Clippers
2849,Raymond,Brown,,Utah Jazz
2850,Dee,Brown,,Boston Celtics
2851,Larry,Bird,,Boston Celtics
2852,Reggie,Lewis,,Boston Celtics
2853,Ed,Pinckney,,Boston Celtics
2854,Kevin,McHale,,Boston Celtics
2855,Joe,Kleine,,Boston Celtics
2856,Kevin,Gamble,,Boston Celtics
2857,Brian,Shaw,,Boston Celtics
2858,Dave,Popson,,Boston Celtics
2859,Robert,Parish,,Boston Celtics
2860,Brad,Daugherty,,Cleveland Cavaliers
2861,Chucky,Brown,,Cleveland Cavaliers
2862,Craig,Ehlo,,Cleveland Cavaliers
2863,Danny,Ferry,,Cleveland Cavaliers
2864,Derrick,Chievous,,Cleveland Cavaliers
2865,Gerald,Paddio,,Cleveland Cavaliers
2866,Hot,"Rod,Williams",,Cleveland Cavaliers
2867,Spud,Webb,,Atlanta Hawks
2868,Jerry,Reynolds,,Orlando Magic
2869,Mark,Aguirre,,Detroit Pistons
2870,Fred,Roberts,,Milwaukee Bucks
2871,John,Stockton,,Utah Jazz
2872,Eddie,Johnson,,Phoenix Suns
2873,Terry,Porter,,Portland Trail Blazers
2874,Mike,Woodson,,Houston Rockets
2875,Jim,Thomas,,Minnesota Timberwolves
2876,Brad,Davis,,Dallas Mavericks
2877,Orlando,Woolridge,,Denver Nuggets
2878,Chris,Mullin,,Golden State Warriors
2879,Rony,Seikaly,,Miami Heat
2880,Harvey,Grant,,Washington Wizards
2881,Chuck,Person,,Indiana Pacers
2882,Detlef,Schrempf,,Indiana Pacers
2883,George,McCloud,,Indiana Pacers
2884,Greg,Dreiling,,Indiana Pacers
2885,Kenny,Williams,,Indiana Pacers
2886,LaSalle,Thompson,,Indiana Pacers
2887,Micheal,Williams,,Indiana Pacers
2888,Mike,Sanders,,Indiana Pacers
2889,Randy,Wittman,,Indiana Pacers
2890,Reggie,Miller,,Indiana Pacers
2891,Rik,Smits,,Indiana Pacers
2892,Vern,Fleming,,Indiana Pacers
2893,Chris,Dudley,,Brooklyn Nets
2894,Chris,Morris,,Brooklyn Nets
2895,Derrick,Coleman,,Brooklyn Nets
2896,Derrick,Gervin,,Brooklyn Nets
2897,Jack,Haley,,Brooklyn Nets
2898,Jud,Buechler,,Brooklyn Nets
2899,Kurk,Lee,,Brooklyn Nets
2900,Lester,Conner,,Brooklyn Nets
2901,Mookie,Blaylock,,Brooklyn Nets
2902,Reggie,Theus,,Brooklyn Nets
2903,Sam,Bowie,,Brooklyn Nets
2904,Tate,George,,Brooklyn Nets
2905,Bo,Kimble,,LA Clippers
2906,Charles,Smith,,LA Clippers
2907,Gary,Grant,,LA Clippers
2908,Jeff,Martin,,LA Clippers
2909,Ken,Bannister,,LA Clippers
2910,Ken,Norman,,LA Clippers
2911,Loy,Vaught,,LA Clippers
2912,Tom,Garrick,,LA Clippers
2913,Winston,Garland,,LA Clippers
2914,Antoine,Carr,,Sacramento Kings
2915,Bill,Wennington,,Sacramento Kings
2916,Bob,Hansen,,Sacramento Kings
2917,Duane,Causwell,,Sacramento Kings
2918,Eric,Leckner,,Sacramento Kings
2919,Lionel,Simmons,,Sacramento Kings
2920,Ralph,Sampson,,Sacramento Kings
2921,Rory,Sparrow,,Sacramento Kings
2922,Steve,Colter,,Sacramento Kings
2923,Wayman,Tisdale,,Sacramento Kings
2924,B.J.,Armstrong,,Chicago Bulls
2925,Bill,Cartwright,,Chicago Bulls
2926,Cliff,Levingston,,Chicago Bulls
2927,Craig,Hodges,,Chicago Bulls
2928,Dennis,Hopson,,Chicago Bulls
2929,Horace,Grant,,Chicago Bulls
2930,John,Paxson,,Chicago Bulls
2931,Michael,Jordan,,Chicago Bulls
2932,Scott,Williams,,Chicago Bulls
2933,Scottie,Pippen,,Chicago Bulls
2934,Stacey,King,,Chicago Bulls
2935,Will,Perdue,,Chicago Bulls
2936,Brian,Oliver,,Philadelphia 76ers
2937,Charles,Barkley,,Philadelphia 76ers
2938,Hersey,Hawkins,,Philadelphia 76ers
2939,Jayson,Williams,,Philadelphia 76ers
2940,Johnny,Dawkins,,Philadelphia 76ers
2941,Manute,Bol,,Philadelphia 76ers
2942,Mike,Gminski,,Philadelphia 76ers
2943,Rick,Mahorn,,Philadelphia 76ers
2944,Rickey,Green,,Philadelphia 76ers
2945,Ron,Anderson,,Philadelphia 76ers
2946,Armen,Gilliam,,Charlotte Hornets
2947,Dave,Hoppen,,Charlotte Hornets
2948,Dell,Curry,,Charlotte Hornets
2949,J.R.,Reid,,Charlotte Hornets
2950,Johnny,Newman,,Charlotte Hornets
2951,Kelly,Tripucka,,Charlotte Hornets
2952,Kendall,Gill,,Charlotte Hornets
2953,Kenny,Gattison,,Charlotte Hornets
2954,Muggsy,Bogues,,Charlotte Hornets
2955,Rex,Chapman,,Charlotte Hornets
2956,Brian,Quinnett,,New York Knicks
2957,Charles,Oakley,,New York Knicks
2958,Eddielee,Wilkins,,New York Knicks
2959,Gerald,Wilkins,,New York Knicks
2960,Jerrod,Mustaf,,New York Knicks
2961,Kiki,Vandeweghe,,New York Knicks
2962,Mark,Jackson,,New York Knicks
2963,Maurice,Cheeks,,New York Knicks
2964,Patrick,Ewing,,New York Knicks
2965,Mark,Bryant,,Portland Trail Blazers
2966,Dana,Barros,,Oklahoma City Thunder
2967,Derrick,McKey,,Oklahoma City Thunder
2968,Gary,Payton,,Oklahoma City Thunder
2969,Michael,Cage,,Oklahoma City Thunder
2970,Olden,Polynice,,Oklahoma City Thunder
2971,Quintin,Dailey,,Oklahoma City Thunder
2972,Sedale,Threatt,,Oklahoma City Thunder
2973,Shawn,Kemp,,Oklahoma City Thunder
2974,Xavier,McDaniel,,Oklahoma City Thunder
2975,Tree,Rollins,,Detroit Pistons
2976,Pervis,Ellison,,Washington Wizards
2977,Stuart,Gray,,New York Knicks
2978,Trent,Tucker,,New York Knicks
2979,Frank,Kornet,,Milwaukee Bucks
2980,David,Greenwood,,San Antonio Spurs
2981,David,Robinson,,San Antonio Spurs
2982,Paul,Pressey,,San Antonio Spurs
2983,Reggie,Williams,,San Antonio Spurs
2984,Sean,Elliott,,San Antonio Spurs
2985,Sean,Higgins,,San Antonio Spurs
2986,Sidney,Green,,San Antonio Spurs
2987,Terry,Cummings,,San Antonio Spurs
2988,Tony,Massenburg,,San Antonio Spurs
2989,A.C.,Green,,Los Angeles Lakers
2990,Byron,Scott,,Los Angeles Lakers
2991,Elden,Campbell,,Los Angeles Lakers
2992,James,Worthy,,Los Angeles Lakers
2993,Larry,Drew,,Los Angeles Lakers
2994,Magic,Johnson,,Los Angeles Lakers
2995,Mychal,Thompson,,Los Angeles Lakers
2996,Sam,Perkins,,Los Angeles Lakers
2997,Terry,Teagle,,Los Angeles Lakers
2998,Vlade,Divac,,Los Angeles Lakers
2999,John,Shasky,,Dallas Mavericks
3000,Randy,White,,Dallas Mavericks
3001,Steve,Alford,,Dallas Mavericks
3002,Greg,Butler,,LA Clippers
3003,Steve,Scheffler,,Charlotte Hornets
3004,Les,Jepsen,,Golden State Warriors
3005,Mike,Smrek,,Golden State Warriors
3006,Danny,Manning,,LA Clippers
3007,Mark,McNamara,,Orlando Magic
3008,Steve,Kerr,,Cleveland Cavaliers
3009,Kennard,Winchester,,Houston Rockets
3010,Rick,Calloway,,Sacramento Kings
3011,Travis,Mays,,Sacramento Kings
3012,Trevor,Wilson,,Atlanta Hawks
3013,Tony,Brown,,Los Angeles Lakers
3014,Randolph,Keys,,Charlotte Hornets
3015,Benoit,Benjamin,,LA Clippers
3016,Byron,Dinkins,,San Antonio Spurs
3017,Dwayne,Schintzius,,San Antonio Spurs
3018,Kenny,Payne,,Philadelphia 76ers
3019,Greg,Grant,,New York Knicks
3020,Tony,Smith,,Los Angeles Lakers
3021,Nate,McMillan,,Oklahoma City Thunder
3022,Rod,Strickland,,San Antonio Spurs
3023,Mahmoud,Abdul-Rauf,,Denver Nuggets
3024,Scott,Meents,,Oklahoma City Thunder
3025,Jim,Petersen,,Golden State Warriors
3026,Bob,Thornton,,Minnesota Timberwolves
3027,Drazen,Petrovic,,Portland Trail Blazers
3028,Kurt,Rambis,,Phoenix Suns
3029,Jon,Koncak,,Atlanta Hawks
3030,Stojko,Vrankovic,,Boston Celtics
3031,Cedric,Ball,,LA Clippers
3032,Andrew,Lang,,Phoenix Suns
3033,Bart,Kofoed,,Golden State Warriors
3034,Jim,Farmer,,Philadelphia 76ers
3035,Dave,Corzine,,Oklahoma City Thunder
